controller_mode,base_load_A,target_load_A,ref_slew_us,time_us,vout_V
dynamic_refslew,40,20,0,-15.578,0.999370437743745
dynamic_refslew,40,20,0,-15.492,0.99918160742857
dynamic_refslew,40,20,0,-15.408,0.999446421571755
dynamic_refslew,40,20,0,-15.322,0.999754215224984
dynamic_refslew,40,20,0,-15.2379999999999,0.999679735436608
dynamic_refslew,40,20,0,-15.1519999999999,0.999517351684403
dynamic_refslew,40,20,0,-15.068,0.999337738289113
dynamic_refslew,40,20,0,-14.982,0.999300767404135
dynamic_refslew,40,20,0,-14.898,0.999581395236538
dynamic_refslew,40,20,0,-14.812,0.999816534425419
dynamic_refslew,40,20,0,-14.728,0.999676015302138
dynamic_refslew,40,20,0,-14.642,0.999510552486908
dynamic_refslew,40,20,0,-14.558,0.999327946240208
dynamic_refslew,40,20,0,-14.472,0.999356162020927
dynamic_refslew,40,20,0,-14.3879999999999,0.999641805503534
dynamic_refslew,40,20,0,-14.3019999999999,0.999813712428637
dynamic_refslew,40,20,0,-14.218,0.999669996231273
dynamic_refslew,40,20,0,-14.132,0.999501276093618
dynamic_refslew,40,20,0,-14.048,0.999315503768129
dynamic_refslew,40,20,0,-13.962,0.999272359575271
dynamic_refslew,40,20,0,-13.876,0.999553868803415
dynamic_refslew,40,20,0,-13.7919999999999,0.999774581623321
dynamic_refslew,40,20,0,-13.7059999999999,0.999624134106652
dynamic_refslew,40,20,0,-13.622,0.999456121162528
dynamic_refslew,40,20,0,-13.536,0.999262649787461
dynamic_refslew,40,20,0,-13.452,0.999382316942207
dynamic_refslew,40,20,0,-13.366,0.999679893767581
dynamic_refslew,40,20,0,-13.282,0.999758212198818
dynamic_refslew,40,20,0,-13.196,0.99960458986172
dynamic_refslew,40,20,0,-13.112,0.999433491235859
dynamic_refslew,40,20,0,-13.026,0.999250302350671
dynamic_refslew,40,20,0,-12.9419999999999,0.999520704396852
dynamic_refslew,40,20,0,-12.8559999999999,0.999834189964388
dynamic_refslew,40,20,0,-12.772,0.999763664057243
dynamic_refslew,40,20,0,-12.686,0.999606731847382
dynamic_refslew,40,20,0,-12.602,0.999432415837437
dynamic_refslew,40,20,0,-12.516,0.999232174792922
dynamic_refslew,40,20,0,-12.4319999999999,0.999428778917962
dynamic_refslew,40,20,0,-12.3459999999999,0.999729511303136
dynamic_refslew,40,20,0,-12.262,0.99972951964912
dynamic_refslew,40,20,0,-12.176,0.999569486678817
dynamic_refslew,40,20,0,-12.092,0.999392157324033
dynamic_refslew,40,20,0,-12.006,0.999290880967567
dynamic_refslew,40,20,0,-11.92,0.999572816434274
dynamic_refslew,40,20,0,-11.836,0.999874831076243
dynamic_refslew,40,20,0,-11.75,0.999729980743601
dynamic_refslew,40,20,0,-11.666,0.999571644246875
dynamic_refslew,40,20,0,-11.58,0.999388029715521
dynamic_refslew,40,20,0,-11.4959999999999,0.999193348400188
dynamic_refslew,40,20,0,-11.4099999999999,0.999458357371615
dynamic_refslew,40,20,0,-11.326,0.99975578409565
dynamic_refslew,40,20,0,-11.24,0.999684629401005
dynamic_refslew,40,20,0,-11.156,0.999523347529862
dynamic_refslew,40,20,0,-11.07,0.999336732977823
dynamic_refslew,40,20,0,-10.9859999999999,0.999290675020735
dynamic_refslew,40,20,0,-10.8999999999999,0.999574610767629
dynamic_refslew,40,20,0,-10.816,0.99980901994871
dynamic_refslew,40,20,0,-10.73,0.999661999542923
dynamic_refslew,40,20,0,-10.646,0.999497641844247
dynamic_refslew,40,20,0,-10.56,0.999307893901274
dynamic_refslew,40,20,0,-10.476,0.999419360355243
dynamic_refslew,40,20,0,-10.39,0.999719250073355
dynamic_refslew,40,20,0,-10.306,0.999811207287807
dynamic_refslew,40,20,0,-10.22,0.999661223887218
dynamic_refslew,40,20,0,-10.1359999999999,0.999493661356575
dynamic_refslew,40,20,0,-10.0499999999999,0.999300648145847
dynamic_refslew,40,20,0,-9.96399999999995,0.999322678675459
dynamic_refslew,40,20,0,-9.87999999999998,0.999602229038607
dynamic_refslew,40,20,0,-9.79399999999998,0.999768018428308
dynamic_refslew,40,20,0,-9.70999999999996,0.9996182799794
dynamic_refslew,40,20,0,-9.62399999999996,0.999443424913005
dynamic_refslew,40,20,0,-9.53999999999994,0.999251690301839
dynamic_refslew,40,20,0,-9.45399999999994,0.999434496817921
dynamic_refslew,40,20,0,-9.36999999999997,0.999729725342998
dynamic_refslew,40,20,0,-9.28399999999997,0.999750858986979
dynamic_refslew,40,20,0,-9.19999999999995,0.999598022053724
dynamic_refslew,40,20,0,-9.11399999999995,0.999420010402319
dynamic_refslew,40,20,0,-9.02999999999999,0.999293250942793
dynamic_refslew,40,20,0,-8.94399999999993,0.999574787720329
dynamic_refslew,40,20,0,-8.85999999999997,0.999885547894256
dynamic_refslew,40,20,0,-8.77399999999997,0.9997555543044
dynamic_refslew,40,20,0,-8.68999999999995,0.999599491780723
dynamic_refslew,40,20,0,-8.60399999999995,0.999418193601645
dynamic_refslew,40,20,0,-8.51999999999998,0.99923368090896
dynamic_refslew,40,20,0,-8.43399999999998,0.999505144104002
dynamic_refslew,40,20,0,-8.34999999999996,0.999806113707438
dynamic_refslew,40,20,0,-8.26399999999996,0.999727957531129
dynamic_refslew,40,20,0,-8.17999999999994,0.999569007725196
dynamic_refslew,40,20,0,-8.09399999999994,0.99938476835669
dynamic_refslew,40,20,0,-8.00999999999997,0.999352700967883
dynamic_refslew,40,20,0,-7.92399999999997,0.999640399035653
dynamic_refslew,40,20,0,-7.83799999999997,0.999874917900859
dynamic_refslew,40,20,0,-7.75399999999995,0.99973501411445
dynamic_refslew,40,20,0,-7.66799999999995,0.999570177070061
dynamic_refslew,40,20,0,-7.58399999999999,0.999388177930203
dynamic_refslew,40,20,0,-7.49799999999993,0.999180457627746
dynamic_refslew,40,20,0,-7.41399999999997,0.999321777839469
dynamic_refslew,40,20,0,-7.32799999999997,0.999609346746549
dynamic_refslew,40,20,0,-7.24399999999995,0.999643436245598
dynamic_refslew,40,20,0,-7.15799999999995,0.999475839775949
dynamic_refslew,40,20,0,-7.07399999999998,0.999291160204353
dynamic_refslew,40,20,0,-6.98799999999998,0.999126985054042
dynamic_refslew,40,20,0,-6.90399999999996,0.999387964565511
dynamic_refslew,40,20,0,-6.81799999999996,0.999691852342972
dynamic_refslew,40,20,0,-6.73399999999994,0.999576201052722
dynamic_refslew,40,20,0,-6.64799999999994,0.999405713892619
dynamic_refslew,40,20,0,-6.56399999999997,0.999218225818654
dynamic_refslew,40,20,0,-6.47799999999997,0.999207316860966
dynamic_refslew,40,20,0,-6.39399999999995,0.999484153375641
dynamic_refslew,40,20,0,-6.30799999999995,0.999680829452993
dynamic_refslew,40,20,0,-6.22399999999999,0.999532406738892
dynamic_refslew,40,20,0,-6.13799999999993,0.999358893976985
dynamic_refslew,40,20,0,-6.05399999999997,0.999168465803566
dynamic_refslew,40,20,0,-5.96799999999997,0.99931688110278
dynamic_refslew,40,20,0,-5.88199999999997,0.999616805259096
dynamic_refslew,40,20,0,-5.79799999999995,0.999662642688136
dynamic_refslew,40,20,0,-5.71199999999995,0.999507251409909
dynamic_refslew,40,20,0,-5.62799999999998,0.999334435205383
dynamic_refslew,40,20,0,-5.54199999999998,0.999182210245058
dynamic_refslew,40,20,0,-5.45799999999996,0.999454920740147
dynamic_refslew,40,20,0,-5.37199999999996,0.999770759656468
dynamic_refslew,40,20,0,-5.28799999999994,0.999666579139948
dynamic_refslew,40,20,0,-5.20199999999994,0.999507908563573
dynamic_refslew,40,20,0,-5.11799999999997,0.999331904723969
dynamic_refslew,40,20,0,-5.03199999999998,0.999332580261044
dynamic_refslew,40,20,0,-4.94799999999995,0.999620772749955
dynamic_refslew,40,20,0,-4.86199999999995,0.999828908552722
dynamic_refslew,40,20,0,-4.77799999999993,0.99969171424226
dynamic_refslew,40,20,0,-4.69199999999993,0.99952963870578
dynamic_refslew,40,20,0,-4.60799999999997,0.999350324668649
dynamic_refslew,40,20,0,-4.52199999999997,0.999291160463491
dynamic_refslew,40,20,0,-4.43799999999995,0.999569422470808
dynamic_refslew,40,20,0,-4.35199999999995,0.999823540998508
dynamic_refslew,40,20,0,-4.26799999999998,0.999682505288889
dynamic_refslew,40,20,0,-4.18199999999998,0.999517202530391
dynamic_refslew,40,20,0,-4.09799999999996,0.999334751735394
dynamic_refslew,40,20,0,-4.01199999999996,0.99937459954483
dynamic_refslew,40,20,0,-3.92599999999996,0.99966899206449
dynamic_refslew,40,20,0,-3.84199999999994,0.999823855846526
dynamic_refslew,40,20,0,-3.75599999999994,0.999676600302945
dynamic_refslew,40,20,0,-3.67199999999997,0.999511689067697
dynamic_refslew,40,20,0,-3.58599999999998,0.999321376853714
dynamic_refslew,40,20,0,-3.50199999999995,0.999204875323345
dynamic_refslew,40,20,0,-3.41599999999996,0.999476980700883
dynamic_refslew,40,20,0,-3.33199999999993,0.999769464411278
dynamic_refslew,40,20,0,-3.24599999999993,0.999615059922709
dynamic_refslew,40,20,0,-3.16199999999997,0.999447287934985
dynamic_refslew,40,20,0,-3.07599999999997,0.999254062243666
dynamic_refslew,40,20,0,-2.99199999999995,0.999292669247889
dynamic_refslew,40,20,0,-2.90599999999995,0.999580965210583
dynamic_refslew,40,20,0,-2.82199999999998,0.999730063089155
dynamic_refslew,40,20,0,-2.73599999999998,0.999576792429293
dynamic_refslew,40,20,0,-2.65199999999996,0.999406036194637
dynamic_refslew,40,20,0,-2.56599999999996,0.999209422459889
dynamic_refslew,40,20,0,-2.48199999999994,0.999409551474033
dynamic_refslew,40,20,0,-2.39599999999994,0.999713877181968
dynamic_refslew,40,20,0,-2.31199999999997,0.99971737691021
dynamic_refslew,40,20,0,-2.22599999999998,0.999560903110351
dynamic_refslew,40,20,0,-2.14199999999995,0.999387033594371
dynamic_refslew,40,20,0,-2.05599999999995,0.999277633012371
dynamic_refslew,40,20,0,-1.96999999999996,0.999561643524411
dynamic_refslew,40,20,0,-1.88599999999993,0.999865671704915
dynamic_refslew,40,20,0,-1.79999999999994,0.999722847541283
dynamic_refslew,40,20,0,-1.71599999999997,0.999566505632617
dynamic_refslew,40,20,0,-1.62999999999997,0.999384923455678
dynamic_refslew,40,20,0,-1.54599999999995,0.99918631473932
dynamic_refslew,40,20,0,-1.45999999999995,0.999386751362457
dynamic_refslew,40,20,0,-1.37599999999998,0.999678168930798
dynamic_refslew,40,20,0,-1.28999999999998,0.99967201076407
dynamic_refslew,40,20,0,-1.20599999999996,0.99951274900718
dynamic_refslew,40,20,0,-1.11999999999996,0.999328192927436
dynamic_refslew,40,20,0,-1.03599999999994,0.999217210241269
dynamic_refslew,40,20,0,-0.949999999999942,0.999495006738431
dynamic_refslew,40,20,0,-0.865999999999974,0.9997930130037
dynamic_refslew,40,20,0,-0.779999999999976,0.999644172184603
dynamic_refslew,40,20,0,-0.695999999999954,0.99948186885274
dynamic_refslew,40,20,0,-0.609999999999955,0.999294214385352
dynamic_refslew,40,20,0,-0.525999999999934,0.999338137210608
dynamic_refslew,40,20,0,-0.439999999999935,0.999631937530168
dynamic_refslew,40,20,0,-0.355999999999967,0.999786291466467
dynamic_refslew,40,20,0,-0.269999999999969,0.999638458812908
dynamic_refslew,40,20,0,-0.185999999999947,0.999472987349771
dynamic_refslew,40,20,0,-0.0999999999999482,0.999282105106786
dynamic_refslew,40,20,0,-0.0159999999999809,0.999451323185512
dynamic_refslew,40,20,0,0.070000000000018,1.00175222613414
dynamic_refslew,40,20,0,0.156000000000017,1.00202516700122
dynamic_refslew,40,20,0,0.240000000000038,1.00210821819764
dynamic_refslew,40,20,0,0.326000000000037,1.00217160234556
dynamic_refslew,40,20,0,0.410000000000059,1.0022124714573
dynamic_refslew,40,20,0,0.496000000000058,1.00223287491626
dynamic_refslew,40,20,0,0.580000000000025,1.00223196370367
dynamic_refslew,40,20,0,0.666000000000024,1.00220979752308
dynamic_refslew,40,20,0,0.750000000000045,1.0021675071994
dynamic_refslew,40,20,0,0.836000000000044,1.00210318185494
dynamic_refslew,40,20,0,0.920000000000066,1.00201991305983
dynamic_refslew,40,20,0,1.00600000000006,1.00191383842643
dynamic_refslew,40,20,0,1.09000000000003,1.00178999119967
dynamic_refslew,40,20,0,1.17600000000003,1.00164257652482
dynamic_refslew,40,20,0,1.26000000000005,1.00147855028038
dynamic_refslew,40,20,0,1.34600000000005,1.00129020415771
dynamic_refslew,40,20,0,1.43000000000002,1.00108639489605
dynamic_refslew,40,20,0,1.51600000000002,1.00085752537122
dynamic_refslew,40,20,0,1.60000000000004,1.00061433701313
dynamic_refslew,40,20,0,1.68600000000004,1.0003453515538
dynamic_refslew,40,20,0,1.77000000000006,1.00006317883046
dynamic_refslew,40,20,0,1.85600000000006,0.999754483989673
dynamic_refslew,40,20,0,1.94000000000003,0.999433720961092
dynamic_refslew,40,20,0,2.02600000000002,0.999085722696051
dynamic_refslew,40,20,0,2.11200000000002,0.998717995950863
dynamic_refslew,40,20,0,2.19600000000004,0.998339874584747
dynamic_refslew,40,20,0,2.28200000000004,0.997933454284068
dynamic_refslew,40,20,0,2.36600000000006,0.997517736549771
dynamic_refslew,40,20,0,2.45200000000006,0.997073023974095
dynamic_refslew,40,20,0,2.53600000000003,0.996620104104204
dynamic_refslew,40,20,0,2.62200000000003,0.996137507800612
dynamic_refslew,40,20,0,2.70600000000005,0.995647779235673
dynamic_refslew,40,20,0,2.79200000000005,0.995393725093086
dynamic_refslew,40,20,0,2.87600000000002,0.995380908596419
dynamic_refslew,40,20,0,2.96200000000002,0.995300525582377
dynamic_refslew,40,20,0,3.04600000000004,0.994869567992162
dynamic_refslew,40,20,0,3.13200000000004,0.994409383844272
dynamic_refslew,40,20,0,3.21600000000006,0.99394147479409
dynamic_refslew,40,20,0,3.30200000000006,0.993874541924741
dynamic_refslew,40,20,0,3.38600000000002,0.993902000148394
dynamic_refslew,40,20,0,3.47200000000002,0.993703989883423
dynamic_refslew,40,20,0,3.55600000000005,0.993294338071333
dynamic_refslew,40,20,0,3.64200000000004,0.992855893465391
dynamic_refslew,40,20,0,3.72600000000007,0.992505296596935
dynamic_refslew,40,20,0,3.81200000000006,0.992534846216677
dynamic_refslew,40,20,0,3.89600000000003,0.992601892742599
dynamic_refslew,40,20,0,3.98200000000003,0.992279305572362
dynamic_refslew,40,20,0,4.06800000000003,0.991880808498113
dynamic_refslew,40,20,0,4.15200000000005,0.991472911282305
dynamic_refslew,40,20,0,4.23800000000005,0.991302136015956
dynamic_refslew,40,20,0,4.32200000000002,0.991370505301519
dynamic_refslew,40,20,0,4.40800000000002,0.991372747776414
dynamic_refslew,40,20,0,4.49200000000004,0.991022330264446
dynamic_refslew,40,20,0,4.57800000000004,0.990644283883232
dynamic_refslew,40,20,0,4.66200000000006,0.990256289819457
dynamic_refslew,40,20,0,4.74800000000006,0.990269546045107
dynamic_refslew,40,20,0,4.83200000000002,0.990376147239624
dynamic_refslew,40,20,0,4.91800000000002,0.990257598752066
dynamic_refslew,40,20,0,5.00200000000004,0.989926321811892
dynamic_refslew,40,20,0,5.08800000000004,0.989567799448653
dynamic_refslew,40,20,0,5.17200000000007,0.989293761302365
dynamic_refslew,40,20,0,5.25800000000006,0.989402453348448
dynamic_refslew,40,20,0,5.34200000000003,0.989546479807084
dynamic_refslew,40,20,0,5.42800000000003,0.989301119420178
dynamic_refslew,40,20,0,5.51200000000005,0.988988332177234
dynamic_refslew,40,20,0,5.59800000000005,0.988648667490413
dynamic_refslew,40,20,0,5.68200000000002,0.988551096573877
dynamic_refslew,40,20,0,5.76800000000002,0.988697573227089
dynamic_refslew,40,20,0,5.85200000000004,0.988781602149422
dynamic_refslew,40,20,0,5.93800000000004,0.988499230291281
dynamic_refslew,40,20,0,6.02400000000004,0.988197025412712
dynamic_refslew,40,20,0,6.10800000000006,0.987882800419014
dynamic_refslew,40,20,0,6.19400000000006,0.987971086845581
dynamic_refslew,40,20,0,6.27800000000002,0.98815081394067
dynamic_refslew,40,20,0,6.36400000000002,0.988106646154417
dynamic_refslew,40,20,0,6.44800000000004,0.987847863162759
dynamic_refslew,40,20,0,6.53400000000004,0.987563245081556
dynamic_refslew,40,20,0,6.61800000000006,0.987359992576068
dynamic_refslew,40,20,0,6.70400000000006,0.987541827487736
dynamic_refslew,40,20,0,6.78800000000003,0.987756977614656
dynamic_refslew,40,20,0,6.87400000000003,0.987582960989546
dynamic_refslew,40,20,0,6.95800000000005,0.987340558637737
dynamic_refslew,40,20,0,7.04400000000005,0.987072640700507
dynamic_refslew,40,20,0,7.12800000000002,0.987043730948382
dynamic_refslew,40,20,0,7.21400000000002,0.987261193586113
dynamic_refslew,40,20,0,7.29800000000004,0.987413196575588
dynamic_refslew,40,20,0,7.38400000000004,0.987201054495755
dynamic_refslew,40,20,0,7.46800000000006,0.986974393938983
dynamic_refslew,40,20,0,7.55400000000006,0.986722522401142
dynamic_refslew,40,20,0,7.63800000000002,0.98687351477815
dynamic_refslew,40,20,0,7.72400000000002,0.987125924003457
dynamic_refslew,40,20,0,7.80800000000004,0.987153546722691
dynamic_refslew,40,20,0,7.89400000000004,0.986956935517254
dynamic_refslew,40,20,0,7.97800000000006,0.986745376445274
dynamic_refslew,40,20,0,8.06400000000006,0.986602602184977
dynamic_refslew,40,20,0,8.15000000000006,0.986851580436074
dynamic_refslew,40,20,0,8.23400000000003,0.987132015426695
dynamic_refslew,40,20,0,8.32000000000003,0.987024359042845
dynamic_refslew,40,20,0,8.40400000000005,0.986846618673802
dynamic_refslew,40,20,0,8.49000000000005,0.986644593408606
dynamic_refslew,40,20,0,8.57400000000002,0.986627545136419
dynamic_refslew,40,20,0,8.66000000000002,0.986904043735225
dynamic_refslew,40,20,0,8.74400000000004,0.987112772976507
dynamic_refslew,40,20,0,8.83000000000004,0.98695903506414
dynamic_refslew,40,20,0,8.91400000000006,0.986789150477991
dynamic_refslew,40,20,0,9.00000000000006,0.98659513048824
dynamic_refslew,40,20,0,9.08400000000002,0.986741398736203
dynamic_refslew,40,20,0,9.17000000000002,0.987044112032368
dynamic_refslew,40,20,0,9.25400000000004,0.987119997940577
dynamic_refslew,40,20,0,9.34000000000004,0.986973138898932
dynamic_refslew,40,20,0,9.42400000000006,0.986809940601245
dynamic_refslew,40,20,0,9.51000000000006,0.986651649402334
dynamic_refslew,40,20,0,9.59400000000003,0.986934421014164
dynamic_refslew,40,20,0,9.68000000000003,0.987261866703802
dynamic_refslew,40,20,0,9.76400000000005,0.987197244926522
dynamic_refslew,40,20,0,9.85000000000005,0.987055825051498
dynamic_refslew,40,20,0,9.93400000000002,0.986897912240756
dynamic_refslew,40,20,0,10.02,0.986898561750067
dynamic_refslew,40,20,0,10.106,0.987212726893425
dynamic_refslew,40,20,0,10.19,0.987458020075335
dynamic_refslew,40,20,0,10.276,0.987341568575013
dynamic_refslew,40,20,0,10.3600000000001,0.987207920516876
dynamic_refslew,40,20,0,10.4460000000001,0.987050812884473
dynamic_refslew,40,20,0,10.53,0.98722123785717
dynamic_refslew,40,20,0,10.616,0.987559151668362
dynamic_refslew,40,20,0,10.7,0.987668686086644
dynamic_refslew,40,20,0,10.786,0.98755660205011
dynamic_refslew,40,20,0,10.8700000000001,0.987427195139636
dynamic_refslew,40,20,0,10.9560000000001,0.987300949437872
dynamic_refslew,40,20,0,11.04,0.98761687318429
dynamic_refslew,40,20,0,11.126,0.987978083251631
dynamic_refslew,40,20,0,11.2100000000001,0.987945689400144
dynamic_refslew,40,20,0,11.296,0.987837614375773
dynamic_refslew,40,20,0,11.38,0.987712098887547
dynamic_refslew,40,20,0,11.466,0.987745221334187
dynamic_refslew,40,20,0,11.55,0.988083637844349
dynamic_refslew,40,20,0,11.636,0.9883687612186
dynamic_refslew,40,20,0,11.7200000000001,0.988286843804066
dynamic_refslew,40,20,0,11.8060000000001,0.988182421952871
dynamic_refslew,40,20,0,11.89,0.988060450743928
dynamic_refslew,40,20,0,11.976,0.988258770957091
dynamic_refslew,40,20,0,12.062,0.988628324635759
dynamic_refslew,40,20,0,12.146,0.988768556883691
dynamic_refslew,40,20,0,12.232,0.98868776113126
dynamic_refslew,40,20,0,12.3160000000001,0.98858874561466
dynamic_refslew,40,20,0,12.4020000000001,0.988492960982043
dynamic_refslew,40,20,0,12.486,0.988838879516249
dynamic_refslew,40,20,0,12.572,0.98923062616198
dynamic_refslew,40,20,0,12.6560000000001,0.98922738047631
dynamic_refslew,40,20,0,12.742,0.989149439854365
dynamic_refslew,40,20,0,12.826,0.989053190591145
dynamic_refslew,40,20,0,12.912,0.989115606116212
dynamic_refslew,40,20,0,12.996,0.989482896316609
dynamic_refslew,40,20,0,13.082,0.989796939979128
dynamic_refslew,40,20,0,13.1660000000001,0.989743506819895
dynamic_refslew,40,20,0,13.2520000000001,0.989668077819552
dynamic_refslew,40,20,0,13.336,0.989574259786288
dynamic_refslew,40,20,0,13.422,0.989800760670845
dynamic_refslew,40,20,0,13.506,0.990189057865893
dynamic_refslew,40,20,0,13.592,0.99036613167229
dynamic_refslew,40,20,0,13.6760000000001,0.990314840961734
dynamic_refslew,40,20,0,13.7620000000001,0.990241583387651
dynamic_refslew,40,20,0,13.846,0.990165042994406
dynamic_refslew,40,20,0,13.932,0.99054629008641
dynamic_refslew,40,20,0,14.018,0.990965404123655
dynamic_refslew,40,20,0,14.102,0.990988700574424
dynamic_refslew,40,20,0,14.188,0.99093779154207
dynamic_refslew,40,20,0,14.272,0.990867783082672
dynamic_refslew,40,20,0,14.3580000000001,0.990956461461076
dynamic_refslew,40,20,0,14.442,0.99134961774853
dynamic_refslew,40,20,0,14.528,0.991689566580344
dynamic_refslew,40,20,0,14.6120000000001,0.991661627799048
dynamic_refslew,40,20,0,14.6980000000001,0.991612136045116
dynamic_refslew,40,20,0,14.782,0.991543492010615
dynamic_refslew,40,20,0,14.868,0.991795150951102
dynamic_refslew,40,20,0,14.952,0.992208251975539
dynamic_refslew,40,20,0,15.038,0.992410131281081
dynamic_refslew,40,20,0,15.1220000000001,0.992383277302558
dynamic_refslew,40,20,0,15.2080000000001,0.992334876338126
dynamic_refslew,40,20,0,15.292,0.992282077436647
dynamic_refslew,40,20,0,15.378,0.992687810546613
dynamic_refslew,40,20,0,15.462,0.993120508551844
dynamic_refslew,40,20,0,15.548,0.993177742296641
dynamic_refslew,40,20,0,15.632,0.993151657415624
dynamic_refslew,40,20,0,15.718,0.993104024635296
dynamic_refslew,40,20,0,15.802,0.993206858615107
dynamic_refslew,40,20,0,15.888,0.993632413777305
dynamic_refslew,40,20,0,15.9720000000001,0.993995547107768
dynamic_refslew,40,20,0,16.0580000000001,0.993990349303532
dynamic_refslew,40,20,0,16.1440000000001,0.993963857104
dynamic_refslew,40,20,0,16.228,0.993917523503039
dynamic_refslew,40,20,0,16.314,0.994191474184519
dynamic_refslew,40,20,0,16.398,0.994626533872471
dynamic_refslew,40,20,0,16.484,0.994850368222249
dynamic_refslew,40,20,0,16.5680000000001,0.994845124105434
dynamic_refslew,40,20,0,16.6540000000001,0.994818691598267
dynamic_refslew,40,20,0,16.738,0.994786839189892
dynamic_refslew,40,20,0,16.824,0.995214184816734
dynamic_refslew,40,20,0,16.908,0.995667841536554
dynamic_refslew,40,20,0,16.994,0.995745997441974
dynamic_refslew,40,20,0,17.078,0.995740527438382
dynamic_refslew,40,20,0,17.1640000000001,0.995713846791316
dynamic_refslew,40,20,0,17.248,0.995836657398248
dynamic_refslew,40,20,0,17.334,0.99628281778025
dynamic_refslew,40,20,0,17.4180000000001,0.996665609881563
dynamic_refslew,40,20,0,17.5040000000001,0.996680673321234
dynamic_refslew,40,20,0,17.588,0.996674680321259
dynamic_refslew,40,20,0,17.674,0.996647448036026
dynamic_refslew,40,20,0,17.758,0.996930825325977
dynamic_refslew,40,20,0,17.844,0.997395463535005
dynamic_refslew,40,20,0,17.9280000000001,0.99763822990248
dynamic_refslew,40,20,0,18.0140000000001,0.997652466912873
dynamic_refslew,40,20,0,18.1000000000001,0.997645240474144
dynamic_refslew,40,20,0,18.184,0.997631693225044
dynamic_refslew,40,20,0,18.27,0.998077908159838
dynamic_refslew,40,20,0,18.354,0.998549850459263
dynamic_refslew,40,20,0,18.44,0.998646252251736
dynamic_refslew,40,20,0,18.524,0.998658742630554
dynamic_refslew,40,20,0,18.6100000000001,0.998650302881585
dynamic_refslew,40,20,0,18.694,0.99862142509896
dynamic_refslew,40,20,0,18.78,0.998570836797319
dynamic_refslew,40,20,0,18.8640000000001,0.998500990325069
dynamic_refslew,40,20,0,18.9500000000001,0.99840866215541
dynamic_refslew,40,20,0,19.034,0.998298245875939
dynamic_refslew,40,20,0,19.12,0.998164585906145
dynamic_refslew,40,20,0,19.204,0.998062297339108
